CKO_00003 CKO_00004
CKO_03906 CKO_01318
CKO_03906 CKO_04666
CKO_03906 CKO_00332
CKO_03907 CKO_00633
CKO_03907 CKO_04512
CKO_03907 CKO_00111
CKO_03907 CKO_03400
CKO_03907 CKO_03385
CKO_03907 CKO_03055
CKO_03907 CKO_01706
CKO_03907 CKO_00237
CKO_03907 CKO_00199
CKO_03907 CKO_01166
CKO_03907 CKO_04517
CKO_03907 CKO_01336
CKO_03907 CKO_03054
CKO_03907 CKO_01337
CKO_03907 CKO_04154
CKO_03919 CKO_02568
CKO_03919 CKO_03855
CKO_03919 CKO_01340
CKO_03919 CKO_01168
CKO_03919 CKO_01339
CKO_03919 CKO_00916
CKO_03919 CKO_01253
CKO_03919 CKO_03876
CKO_03919 CKO_03920
CKO_03919 CKO_03050
CKO_03919 CKO_00525
CKO_03919 CKO_04782
CKO_03919 CKO_00456
CKO_03919 CKO_02139
CKO_03919 CKO_00764
CKO_03920 CKO_03855
CKO_03920 CKO_00456
CKO_03920 CKO_02568
CKO_03920 CKO_01339
CKO_03920 CKO_01168
CKO_03920 CKO_03919
CKO_03920 CKO_02139
CKO_03920 CKO_01340
CKO_03920 CKO_00916
CKO_03920 CKO_01253
CKO_03920 CKO_00525
CKO_03920 CKO_04782
CKO_03920 CKO_03876
CKO_03920 CKO_00764
CKO_03921 CKO_02386
CKO_03921 CKO_01728
CKO_03921 CKO_04811
CKO_03937 CKO_01765
CKO_03937 CKO_01610
CKO_03937 CKO_03031
CKO_03937 CKO_02990
CKO_03937 CKO_03396
CKO_03937 CKO_01611
CKO_03937 CKO_02517
CKO_03971 CKO_03972
CKO_03971 CKO_03974
CKO_03972 CKO_03971
CKO_03972 CKO_03973
CKO_03973 CKO_03972
CKO_03973 CKO_03855
CKO_03974 CKO_03971
CKO_03974 CKO_03975
CKO_03975 CKO_03974
CKO_03975 CKO_03208
CKO_03983 CKO_01070
CKO_03983 CKO_01061
CKO_03983 CKO_04485
CKO_03983 CKO_00521
CKO_03983 CKO_01068
CKO_03983 CKO_01062
CKO_03983 CKO_01069
CKO_03984 CKO_03993
CKO_03984 CKO_03986
CKO_03985 CKO_03991
CKO_03985 CKO_03993
CKO_03986 CKO_03984
CKO_03988 CKO_03989
CKO_03988 CKO_03990
CKO_03989 CKO_03988
CKO_03989 CKO_03990
CKO_03990 CKO_03988
CKO_03990 CKO_03989
CKO_03991 CKO_00248
CKO_03991 CKO_03985
CKO_03993 CKO_03985
CKO_03993 CKO_03984
CKO_03994 CKO_02829
CKO_03994 CKO_04514
CKO_03994 CKO_01425
CKO_03994 CKO_01318
CKO_03994 CKO_03680
CKO_03994 CKO_04884
CKO_03994 CKO_00337
CKO_03994 CKO_02827
CKO_03994 CKO_00789
CKO_03994 CKO_03181
CKO_03994 CKO_04661
CKO_03994 CKO_03043
CKO_03994 CKO_00188
CKO_03994 CKO_00545
CKO_03994 CKO_03906
CKO_03994 CKO_00340
CKO_03994 CKO_03816
CKO_03994 CKO_00785
CKO_03994 CKO_04009
CKO_03994 CKO_00449
CKO_03994 CKO_00470
CKO_03994 CKO_04666
CKO_03994 CKO_02168
CKO_03994 CKO_04222
CKO_03994 CKO_03681
CKO_03994 CKO_00187
CKO_03994 CKO_04667
CKO_03994 CKO_02287
CKO_03994 CKO_03678
CKO_03994 CKO_03304
CKO_03994 CKO_03258
CKO_03994 CKO_00448
CKO_03994 CKO_00497
CKO_03994 CKO_03679
CKO_03999 CKO_04000
CKO_04000 CKO_03999
CKO_04008 CKO_03854
CKO_04008 CKO_02437
CKO_04008 CKO_04646
CKO_04008 CKO_04825
CKO_04008 CKO_04641
CKO_04008 CKO_02435
CKO_04008 CKO_03749
CKO_04008 CKO_01623
CKO_04008 CKO_04009
CKO_04008 CKO_01621
CKO_04008 CKO_00565
CKO_04008 CKO_03131
CKO_04008 CKO_04884
CKO_04008 CKO_02424
CKO_04008 CKO_03680
CKO_04008 CKO_03678
CKO_04008 CKO_02438
CKO_04008 CKO_02439
CKO_04008 CKO_03681
CKO_04008 CKO_01835
CKO_04008 CKO_02436
CKO_04008 CKO_02434
CKO_04008 CKO_01545
CKO_04008 CKO_03679
CKO_04009 CKO_03816
CKO_04009 CKO_00785
CKO_04009 CKO_04008
CKO_04009 CKO_03043
CKO_04009 CKO_00188
CKO_04009 CKO_01545
CKO_04009 CKO_01478
CKO_04009 CKO_03230
CKO_04009 CKO_00497
CKO_04009 CKO_02287
CKO_04009 CKO_04514
CKO_04009 CKO_03229
CKO_04009 CKO_02829
CKO_04009 CKO_04646
CKO_04009 CKO_02827
CKO_04009 CKO_03994
CKO_04009 CKO_00789
CKO_04009 CKO_04884
CKO_04009 CKO_03131
CKO_04009 CKO_04661
CKO_04009 CKO_00449
CKO_04009 CKO_02168
CKO_04024 CKO_00265
CKO_04024 CKO_05105
CKO_04024 CKO_00540
CKO_04024 CKO_05107
CKO_04024 CKO_03196
CKO_04024 CKO_02675
CKO_04024 CKO_00541
CKO_04024 CKO_01960
CKO_04024 CKO_01709
CKO_04024 CKO_04562
CKO_04024 CKO_04025
CKO_04024 CKO_04136
CKO_04024 CKO_01110
CKO_04024 CKO_02163
CKO_04025 CKO_04562
CKO_04025 CKO_01709
CKO_04025 CKO_03196
CKO_04025 CKO_00541
CKO_04025 CKO_05107
CKO_04025 CKO_02675
CKO_04025 CKO_01960
CKO_04025 CKO_00265
CKO_04025 CKO_05105
CKO_04025 CKO_00540
CKO_04025 CKO_04024
CKO_04025 CKO_04136
CKO_04025 CKO_01110
CKO_04025 CKO_02163
CKO_04027 CKO_04029
CKO_04027 CKO_04028
CKO_04028 CKO_04027
CKO_04028 CKO_04029
CKO_04029 CKO_04028
CKO_04029 CKO_04027
CKO_04036 CKO_03385
CKO_04036 CKO_03055
CKO_04036 CKO_00379
CKO_04036 CKO_03384
CKO_04036 CKO_03902
CKO_04036 CKO_01706
CKO_04036 CKO_01707
CKO_04036 CKO_04517
CKO_04036 CKO_04539
CKO_04036 CKO_02941
CKO_04036 CKO_04402
CKO_04036 CKO_01629
CKO_04036 CKO_03454
CKO_04036 CKO_00111
CKO_04036 CKO_02713
CKO_04036 CKO_01563
CKO_04036 CKO_00171
CKO_04036 CKO_00369
CKO_04036 CKO_03208
CKO_04036 CKO_02822
CKO_04036 CKO_03054
CKO_04038 CKO_03454
CKO_04038 CKO_03539
CKO_04038 CKO_02713
CKO_04038 CKO_04322
CKO_04038 CKO_00379
CKO_04038 CKO_00258
CKO_04038 CKO_04620
CKO_04038 CKO_00109
CKO_04038 CKO_02959
CKO_04038 CKO_04868
CKO_04038 CKO_00369
CKO_04038 CKO_01707
CKO_04038 CKO_01789
CKO_04038 CKO_02129
CKO_04038 CKO_02042
CKO_04038 CKO_00296
CKO_04038 CKO_04539
CKO_04038 CKO_02139
CKO_04038 CKO_03140
CKO_04038 CKO_01629
CKO_04038 CKO_04402
CKO_04038 CKO_01543
CKO_04038 CKO_04622
CKO_04051 CKO_03267
CKO_04051 CKO_03418
CKO_04051 CKO_04105
CKO_04051 CKO_02669
CKO_04051 CKO_02990
CKO_04051 CKO_02134
CKO_04051 CKO_03396
CKO_04051 CKO_02517
CKO_04055 CKO_01949
CKO_04055 CKO_01197
CKO_04056 CKO_04306
CKO_04056 CKO_04057
CKO_04056 CKO_04059
CKO_04056 CKO_00377
CKO_04056 CKO_04058
CKO_04057 CKO_00377
CKO_04057 CKO_04306
CKO_04057 CKO_04056
CKO_04057 CKO_04059
CKO_04057 CKO_04058
CKO_04058 CKO_04306
CKO_04058 CKO_04056
CKO_04058 CKO_04059
CKO_04058 CKO_04057
CKO_04058 CKO_00377
CKO_04059 CKO_04306
CKO_04059 CKO_01748
CKO_04059 CKO_03788
CKO_04059 CKO_03075
CKO_04059 CKO_02947
CKO_04059 CKO_05055
CKO_04059 CKO_02777
CKO_04059 CKO_01624
CKO_04059 CKO_04057
CKO_04059 CKO_03085
CKO_04059 CKO_04056
CKO_04059 CKO_03598
CKO_04059 CKO_04058
CKO_04062 CKO_01279
CKO_04064 CKO_04790
CKO_04065 CKO_04790
CKO_04070 CKO_00377
CKO_04070 CKO_00375
CKO_04070 CKO_04265
CKO_04070 CKO_01759
CKO_04070 CKO_04071
CKO_04070 CKO_00292
CKO_04071 CKO_01759
CKO_04071 CKO_00412
CKO_04071 CKO_03893
CKO_04071 CKO_04070
CKO_04071 CKO_04265
CKO_04071 CKO_00375
CKO_04071 CKO_01801
CKO_04071 CKO_00292
CKO_04075 CKO_03043
CKO_04078 CKO_03043
CKO_04082 CKO_01858
CKO_04082 CKO_01740
CKO_04082 CKO_03804
CKO_04090 CKO_00940
CKO_04090 CKO_04093
CKO_04090 CKO_00937
CKO_04090 CKO_04091
CKO_04090 CKO_00939
CKO_04090 CKO_04092
CKO_04091 CKO_00939
CKO_04091 CKO_04092
CKO_04091 CKO_00937
CKO_04091 CKO_04090
CKO_04091 CKO_00940
CKO_04091 CKO_04093
CKO_04092 CKO_04091
CKO_04092 CKO_00939
CKO_04092 CKO_04090
CKO_04092 CKO_00940
CKO_04092 CKO_04093
CKO_04092 CKO_00937
CKO_04093 CKO_00940
CKO_04093 CKO_00937
CKO_04093 CKO_04090
CKO_04093 CKO_04091
CKO_04093 CKO_00939
CKO_04093 CKO_04092
CKO_04098 CKO_00184
CKO_04098 CKO_00475
CKO_04098 CKO_03875
CKO_04098 CKO_04271
CKO_04105 CKO_04330
CKO_04105 CKO_00280
CKO_04105 CKO_02675
CKO_04105 CKO_03196
CKO_04105 CKO_02680
CKO_04105 CKO_03267
CKO_04105 CKO_04051
CKO_04105 CKO_05097
CKO_04105 CKO_00370
CKO_04105 CKO_03207
CKO_04105 CKO_03657
CKO_04105 CKO_00389
CKO_04105 CKO_04136
CKO_04105 CKO_01365
CKO_04105 CKO_04194
CKO_04105 CKO_02134
CKO_04105 CKO_00293
CKO_04105 CKO_00646
CKO_04105 CKO_03409
CKO_04105 CKO_00118
CKO_04105 CKO_00848
CKO_04105 CKO_02983
CKO_04105 CKO_01630
CKO_04105 CKO_02958
CKO_04105 CKO_03242
CKO_04105 CKO_02163
CKO_04105 CKO_02517
CKO_04105 CKO_00173
CKO_04105 CKO_02672
CKO_04105 CKO_03418
CKO_04105 CKO_03271
CKO_04105 CKO_02669
CKO_04105 CKO_03407
CKO_04105 CKO_05105
CKO_04105 CKO_03616
CKO_04105 CKO_00279
CKO_04105 CKO_01960
CKO_04105 CKO_00504
CKO_04105 CKO_02990
CKO_04105 CKO_01317
CKO_04105 CKO_03396
CKO_04105 CKO_01840
CKO_04107 CKO_01272
CKO_04107 CKO_00270
CKO_04108 CKO_03194
CKO_04108 CKO_01272
CKO_04111 CKO_04113
CKO_04111 CKO_03615
CKO_04111 CKO_04116
CKO_04111 CKO_04119
CKO_04111 CKO_04117
CKO_04111 CKO_04112
CKO_04112 CKO_00368
CKO_04112 CKO_01582
CKO_04112 CKO_00365
CKO_04112 CKO_01581
CKO_04112 CKO_04113
CKO_04112 CKO_03615
CKO_04112 CKO_04111
CKO_04112 CKO_00367
CKO_04112 CKO_03083
CKO_04112 CKO_00366
CKO_04113 CKO_04111
CKO_04113 CKO_00366
CKO_04113 CKO_03615
CKO_04113 CKO_00367
CKO_04113 CKO_01581
CKO_04113 CKO_00365
CKO_04113 CKO_00368
CKO_04113 CKO_03083
CKO_04113 CKO_04112
CKO_04113 CKO_01582
CKO_04116 CKO_04119
CKO_04116 CKO_01783
CKO_04116 CKO_00261
CKO_04116 CKO_04844
CKO_04116 CKO_02124
CKO_04116 CKO_04111
CKO_04116 CKO_04117
CKO_04116 CKO_02809
CKO_04116 CKO_02126
CKO_04116 CKO_03615
CKO_04117 CKO_02809
CKO_04117 CKO_02126
CKO_04117 CKO_02124
CKO_04117 CKO_01695
CKO_04117 CKO_00379
CKO_04117 CKO_03055
CKO_04117 CKO_04116
CKO_04117 CKO_04119
CKO_04117 CKO_01783
CKO_04117 CKO_00261
CKO_04117 CKO_04844
CKO_04117 CKO_02713
CKO_04117 CKO_04111
CKO_04117 CKO_00369
CKO_04119 CKO_01695
CKO_04119 CKO_00379
CKO_04119 CKO_03055
CKO_04119 CKO_04116
CKO_04119 CKO_00261
CKO_04119 CKO_01783
CKO_04119 CKO_04844
CKO_04119 CKO_02713
CKO_04119 CKO_02124
CKO_04119 CKO_04111
CKO_04119 CKO_00369
CKO_04119 CKO_04117
CKO_04119 CKO_02809
CKO_04119 CKO_02126
CKO_04120 CKO_00638
CKO_04120 CKO_02788
CKO_04120 CKO_04133
CKO_04120 CKO_00933
CKO_04120 CKO_01096
CKO_04133 CKO_02716
CKO_04133 CKO_04120
CKO_04134 CKO_01709
CKO_04134 CKO_00493
CKO_04134 CKO_01725
CKO_04134 CKO_02381
CKO_04134 CKO_03893
CKO_04134 CKO_04295
CKO_04134 CKO_01116
CKO_04134 CKO_01113
CKO_04134 CKO_00687
CKO_04134 CKO_03378
CKO_04134 CKO_01110
CKO_04134 CKO_00329
CKO_04134 CKO_00492
CKO_04134 CKO_05070
CKO_04134 CKO_03797
CKO_04134 CKO_05127
CKO_04134 CKO_03038
CKO_04134 CKO_00330
CKO_04134 CKO_04521
CKO_04134 CKO_03391
CKO_04134 CKO_01535
CKO_04134 CKO_03410
CKO_04134 CKO_04825
CKO_04134 CKO_03243
CKO_04134 CKO_04309
CKO_04135 CKO_04708
CKO_04135 CKO_03002
CKO_04135 CKO_03001
CKO_04135 CKO_03580
CKO_04135 CKO_05106
CKO_04135 CKO_00265
CKO_04136 CKO_02343
CKO_04136 CKO_01365
CKO_04136 CKO_05106
CKO_04136 CKO_03657
CKO_04136 CKO_00280
CKO_04136 CKO_02672
CKO_04136 CKO_03418
CKO_04136 CKO_04137
CKO_04136 CKO_00541
CKO_04136 CKO_03580
CKO_04136 CKO_02675
CKO_04136 CKO_04562
CKO_04136 CKO_03196
CKO_04136 CKO_01709
CKO_04136 CKO_03001
CKO_04136 CKO_02680
CKO_04136 CKO_04025
CKO_04136 CKO_02345
CKO_04136 CKO_04105
CKO_04136 CKO_00370
CKO_04136 CKO_00638
CKO_04136 CKO_00293
CKO_04136 CKO_04708
CKO_04136 CKO_00148
CKO_04136 CKO_05105
CKO_04136 CKO_00265
CKO_04136 CKO_02669
CKO_04136 CKO_03271
CKO_04136 CKO_00933
CKO_04136 CKO_01840
CKO_04136 CKO_00715
CKO_04136 CKO_00279
CKO_04136 CKO_00540
CKO_04136 CKO_00848
CKO_04136 CKO_04024
CKO_04136 CKO_03002
CKO_04136 CKO_02983
CKO_04136 CKO_01110
CKO_04136 CKO_01360
CKO_04136 CKO_02958
CKO_04136 CKO_02163
CKO_04136 CKO_03242
CKO_04137 CKO_02345
CKO_04137 CKO_00121
CKO_04137 CKO_00638
CKO_04137 CKO_04708
CKO_04137 CKO_00148
CKO_04137 CKO_00265
CKO_04137 CKO_00933
CKO_04137 CKO_01360
CKO_04137 CKO_04136
CKO_04137 CKO_03002
CKO_04137 CKO_01110
CKO_04137 CKO_03580
CKO_04137 CKO_05106
CKO_04137 CKO_05107
CKO_04137 CKO_02343
CKO_04137 CKO_01709
CKO_04137 CKO_00286
CKO_04137 CKO_03001
CKO_04139 CKO_01031
CKO_04140 CKO_04521
CKO_04140 CKO_02036
CKO_04140 CKO_05070
CKO_04140 CKO_03391
CKO_04140 CKO_04522
CKO_04140 CKO_04278
CKO_04140 CKO_02381
CKO_04141 CKO_04523
CKO_04141 CKO_04527
CKO_04150 CKO_02716
CKO_04154 CKO_00111
CKO_04154 CKO_00633
CKO_04154 CKO_01448
CKO_04154 CKO_04512
CKO_04154 CKO_03385
CKO_04154 CKO_01707
CKO_04154 CKO_02036
CKO_04154 CKO_00237
CKO_04154 CKO_03384
CKO_04154 CKO_01663
CKO_04154 CKO_00021
CKO_04154 CKO_03907
CKO_04154 CKO_01706
CKO_04154 CKO_01336
CKO_04154 CKO_03400
CKO_04154 CKO_00199
CKO_04154 CKO_04517
CKO_04154 CKO_03054
CKO_04154 CKO_01166
CKO_04154 CKO_01337
CKO_04154 CKO_05064
CKO_04157 CKO_03103
CKO_04157 CKO_00795
CKO_04157 CKO_01448
CKO_04157 CKO_04159
CKO_04157 CKO_00794
CKO_04157 CKO_00796
CKO_04157 CKO_03049
CKO_04157 CKO_04473
CKO_04159 CKO_03103
CKO_04159 CKO_03079
CKO_04159 CKO_03797
CKO_04159 CKO_04163
CKO_04159 CKO_04295
CKO_04159 CKO_04157
CKO_04159 CKO_00687
CKO_04161 CKO_02947
CKO_04161 CKO_04163
CKO_04161 CKO_02777
CKO_04161 CKO_04165
CKO_04163 CKO_04161
CKO_04163 CKO_04159
CKO_04165 CKO_04161
CKO_04182 CKO_00351
CKO_04182 CKO_03666
CKO_04183 CKO_04780
CKO_04183 CKO_03551
CKO_04183 CKO_03035
CKO_04183 CKO_03557
CKO_04183 CKO_02139
CKO_04183 CKO_00505
CKO_04183 CKO_01789
CKO_04183 CKO_01774
CKO_04194 CKO_02211
CKO_04194 CKO_03418
CKO_04194 CKO_00237
CKO_04194 CKO_00471
CKO_04194 CKO_03333
CKO_04194 CKO_03051
CKO_04194 CKO_01615
CKO_04194 CKO_04105
CKO_04194 CKO_02629
CKO_04194 CKO_05097
CKO_04194 CKO_02669
CKO_04194 CKO_04269
CKO_04194 CKO_00504
CKO_04194 CKO_01960
CKO_04194 CKO_01317
CKO_04199 CKO_04609
CKO_04208 CKO_00160
CKO_04208 CKO_03674
CKO_04208 CKO_00199
CKO_04208 CKO_02584
CKO_04208 CKO_00166
CKO_04214 CKO_03290
CKO_04214 CKO_00151
CKO_04214 CKO_00970
CKO_04214 CKO_03180
CKO_04219 CKO_04280
CKO_04219 CKO_01575
CKO_04219 CKO_04220
CKO_04219 CKO_03782
CKO_04219 CKO_05007
CKO_04219 CKO_00756
CKO_04219 CKO_03736
CKO_04219 CKO_00609
CKO_04219 CKO_04493
CKO_04219 CKO_04807
CKO_04219 CKO_04968
CKO_04219 CKO_01753
CKO_04220 CKO_04219
CKO_04220 CKO_01753
CKO_04222 CKO_00337
CKO_04222 CKO_04514
CKO_04222 CKO_00188
CKO_04222 CKO_04667
CKO_04222 CKO_03043
CKO_04222 CKO_02287
CKO_04222 CKO_00547
CKO_04222 CKO_03678
CKO_04222 CKO_03304
CKO_04222 CKO_02965
CKO_04222 CKO_00548
CKO_04222 CKO_03679
CKO_04222 CKO_02431
CKO_04222 CKO_00545
CKO_04222 CKO_03906
CKO_04222 CKO_03816
CKO_04222 CKO_02830
CKO_04222 CKO_00448
CKO_04222 CKO_00862
CKO_04222 CKO_03851
CKO_04222 CKO_02429
CKO_04222 CKO_00497
CKO_04222 CKO_00340
CKO_04222 CKO_03258
CKO_04222 CKO_00470
CKO_04222 CKO_02439
CKO_04222 CKO_00449
CKO_04222 CKO_03681
CKO_04222 CKO_01425
CKO_04222 CKO_02168
CKO_04222 CKO_00187
CKO_04222 CKO_01318
CKO_04222 CKO_04666
CKO_04222 CKO_03181
CKO_04222 CKO_03994
CKO_04222 CKO_03850
CKO_04222 CKO_03853
CKO_04222 CKO_02433
CKO_04222 CKO_03680
CKO_04250 CKO_02740
CKO_04250 CKO_03363
CKO_04265 CKO_01801
CKO_04265 CKO_00292
CKO_04265 CKO_00375
CKO_04265 CKO_01759
CKO_04265 CKO_04071
CKO_04265 CKO_00412
CKO_04265 CKO_03893
CKO_04265 CKO_04070
CKO_04266 CKO_00237
CKO_04266 CKO_01789
CKO_04266 CKO_05077
CKO_04266 CKO_04268
CKO_04266 CKO_03140
CKO_04266 CKO_01543
CKO_04266 CKO_04622
CKO_04266 CKO_04269
CKO_04266 CKO_04620
CKO_04266 CKO_03852
CKO_04266 CKO_02042
CKO_04266 CKO_02211
CKO_04266 CKO_03256
CKO_04268 CKO_03256
CKO_04268 CKO_00237
CKO_04268 CKO_01789
CKO_04268 CKO_03140
CKO_04268 CKO_01543
CKO_04268 CKO_04622
CKO_04268 CKO_04266
CKO_04268 CKO_04269
CKO_04268 CKO_04620
CKO_04268 CKO_03852
CKO_04268 CKO_02042
CKO_04269 CKO_03140
CKO_04269 CKO_02629
CKO_04269 CKO_03256
CKO_04269 CKO_04194
CKO_04269 CKO_03902
CKO_04269 CKO_01117
CKO_04269 CKO_00237
CKO_04269 CKO_01789
CKO_04269 CKO_03051
CKO_04269 CKO_03333
CKO_04269 CKO_01310
CKO_04269 CKO_01615
CKO_04269 CKO_04622
CKO_04269 CKO_04266
CKO_04269 CKO_01543
CKO_04269 CKO_04268
CKO_04269 CKO_04620
CKO_04269 CKO_03852
CKO_04269 CKO_02983
CKO_04269 CKO_04700
CKO_04269 CKO_02042
CKO_04269 CKO_00289
CKO_04271 CKO_04098
CKO_04271 CKO_00184
CKO_04271 CKO_00475
CKO_04271 CKO_00542
CKO_04272 CKO_00176
CKO_04272 CKO_00542
CKO_04277 CKO_01117
CKO_04277 CKO_02629
CKO_04277 CKO_00289
CKO_04278 CKO_05070
CKO_04278 CKO_02381
CKO_04278 CKO_04140
CKO_04278 CKO_04521
CKO_04278 CKO_03391
CKO_04278 CKO_02165
CKO_04280 CKO_00092
CKO_04280 CKO_04219
CKO_04280 CKO_03782
CKO_04280 CKO_01575
CKO_04280 CKO_00492
CKO_04280 CKO_02471
CKO_04280 CKO_00756
CKO_04280 CKO_03736
CKO_04280 CKO_03408
CKO_04280 CKO_00609
CKO_04280 CKO_03319
CKO_04280 CKO_04309
CKO_04280 CKO_00329
CKO_04280 CKO_00493
CKO_04280 CKO_04807
CKO_04280 CKO_01753
CKO_04280 CKO_04493
CKO_04280 CKO_01271
CKO_04293 CKO_03551
CKO_04293 CKO_03557
CKO_04293 CKO_03556
CKO_04293 CKO_03563
CKO_04293 CKO_01789
CKO_04293 CKO_03562
CKO_04293 CKO_03140
CKO_04293 CKO_01543
CKO_04293 CKO_03351
CKO_04293 CKO_03350
CKO_04295 CKO_02381
CKO_04295 CKO_01748
CKO_04295 CKO_03103
CKO_04295 CKO_01801
CKO_04295 CKO_03848
CKO_04295 CKO_01450
CKO_04295 CKO_04159
CKO_04295 CKO_03079
CKO_04295 CKO_00435
CKO_04295 CKO_02471
CKO_04295 CKO_00492
CKO_04295 CKO_03243
CKO_04295 CKO_00375
CKO_04295 CKO_05070
CKO_04295 CKO_03598
CKO_04295 CKO_00330
CKO_04295 CKO_05127
CKO_04295 CKO_00615
CKO_04295 CKO_01709
CKO_04295 CKO_03797
CKO_04295 CKO_00412
CKO_04295 CKO_03893
CKO_04295 CKO_03075
CKO_04295 CKO_01113
CKO_04295 CKO_01957
CKO_04295 CKO_01116
CKO_04295 CKO_01800
CKO_04295 CKO_03391
CKO_04295 CKO_03085
CKO_04295 CKO_00614
CKO_04295 CKO_01535
CKO_04295 CKO_01547
CKO_04295 CKO_03259
CKO_04295 CKO_00613
CKO_04295 CKO_03378
CKO_04295 CKO_00687
CKO_04295 CKO_01628
CKO_04295 CKO_00493
CKO_04295 CKO_03410
CKO_04295 CKO_00329
CKO_04295 CKO_01110
CKO_04295 CKO_04134
CKO_04295 CKO_03575
CKO_04295 CKO_01425
CKO_04295 CKO_04479
CKO_04295 CKO_04309
CKO_04295 CKO_04538
CKO_04296 CKO_01450
CKO_04296 CKO_00435
CKO_04296 CKO_05070
CKO_04296 CKO_02381
CKO_04296 CKO_01800
CKO_04296 CKO_03391
CKO_04297 CKO_00466
CKO_04300 CKO_04301
CKO_04300 CKO_04302
CKO_04301 CKO_04300
CKO_04301 CKO_04302
CKO_04302 CKO_04301
CKO_04302 CKO_04300
CKO_04306 CKO_04058
CKO_04306 CKO_04057
CKO_04306 CKO_04056
CKO_04306 CKO_04059
CKO_04307 CKO_05055
CKO_04307 CKO_00377
CKO_04307 CKO_05054
CKO_04307 CKO_04308
CKO_04308 CKO_05054
CKO_04308 CKO_05055
CKO_04308 CKO_00377
CKO_04308 CKO_04307
CKO_04309 CKO_04280
CKO_04309 CKO_03848
CKO_04309 CKO_01450
CKO_04309 CKO_03782
CKO_04309 CKO_00435
CKO_04309 CKO_02471
CKO_04309 CKO_00492
CKO_04309 CKO_05070
CKO_04309 CKO_00375
CKO_04309 CKO_03797
CKO_04309 CKO_00330
CKO_04309 CKO_00412
CKO_04309 CKO_01709
CKO_04309 CKO_03598
CKO_04309 CKO_03079
CKO_04309 CKO_02381
CKO_04309 CKO_03408
CKO_04309 CKO_03893
CKO_04309 CKO_04295
CKO_04309 CKO_01957
CKO_04309 CKO_03075
CKO_04309 CKO_01800
CKO_04309 CKO_00493
CKO_04309 CKO_01271
CKO_04309 CKO_03391
CKO_04309 CKO_03085
CKO_04309 CKO_01535
CKO_04309 CKO_01547
CKO_04309 CKO_03259
CKO_04309 CKO_00329
CKO_04309 CKO_04807
CKO_04309 CKO_01110
CKO_04309 CKO_03410
CKO_04309 CKO_04134
CKO_04309 CKO_01425
CKO_04309 CKO_04538
CKO_04309 CKO_01628
CKO_04309 CKO_01748
CKO_04309 CKO_00693
CKO_04309 CKO_00092
CKO_04309 CKO_01801
CKO_04309 CKO_03378
CKO_04309 CKO_00687
CKO_04314 CKO_02469
CKO_04314 CKO_04340
CKO_04314 CKO_04316
CKO_04314 CKO_04486
CKO_04314 CKO_01578
CKO_04314 CKO_03247
CKO_04316 CKO_03555
CKO_04316 CKO_04314
CKO_04316 CKO_01773
CKO_04316 CKO_03034
CKO_04317 CKO_00981
CKO_04317 CKO_03855
CKO_04317 CKO_02559
CKO_04317 CKO_04984
CKO_04317 CKO_02941
CKO_04317 CKO_03248
CKO_04317 CKO_00171
CKO_04317 CKO_03902
CKO_04317 CKO_01563
CKO_04317 CKO_02822
CKO_04317 CKO_03470
CKO_04322 CKO_00258
CKO_04322 CKO_04868
CKO_04322 CKO_03826
CKO_04322 CKO_02959
CKO_04322 CKO_01647
CKO_04322 CKO_04038
CKO_04322 CKO_00296
CKO_04322 CKO_00237
CKO_04322 CKO_03539
CKO_04322 CKO_02129
CKO_04322 CKO_04956
CKO_04322 CKO_00485
CKO_04322 CKO_02271
CKO_04322 CKO_04379
CKO_04322 CKO_01736
CKO_04330 CKO_00280
CKO_04330 CKO_02958
CKO_04330 CKO_03242
CKO_04330 CKO_03418
CKO_04330 CKO_00279
CKO_04330 CKO_00370
CKO_04330 CKO_04105
CKO_04330 CKO_02669
CKO_04330 CKO_00265
CKO_04331 CKO_00350
CKO_04331 CKO_03145
CKO_04331 CKO_02989
CKO_04331 CKO_02656
CKO_04331 CKO_00193
CKO_04332 CKO_03385
CKO_04332 CKO_03657
CKO_04332 CKO_03563
CKO_04332 CKO_00084
CKO_04332 CKO_01796
CKO_04332 CKO_02490
CKO_04332 CKO_03230
CKO_04332 CKO_00208
CKO_04332 CKO_03894
CKO_04332 CKO_02359
CKO_04332 CKO_04574
CKO_04332 CKO_03562
CKO_04332 CKO_02139
CKO_04332 CKO_03054
CKO_04332 CKO_03696
CKO_04332 CKO_02076
CKO_04340 CKO_01578
CKO_04340 CKO_04486
CKO_04340 CKO_03247
CKO_04340 CKO_02469
CKO_04340 CKO_04314
CKO_04340 CKO_02930
CKO_04367 CKO_04368
CKO_04368 CKO_04367
CKO_04379 CKO_02271
CKO_04379 CKO_03826
CKO_04379 CKO_00485
CKO_04379 CKO_04322
CKO_04379 CKO_04956
CKO_04379 CKO_01736
CKO_04379 CKO_01647
CKO_04379 CKO_04868
CKO_04379 CKO_03247
CKO_04382 CKO_02375
CKO_04382 CKO_02371
CKO_04382 CKO_02370
CKO_04382 CKO_02372
CKO_04383 CKO_03837
CKO_04383 CKO_03836
CKO_04383 CKO_02660
CKO_04383 CKO_01265
CKO_04383 CKO_03743
CKO_04383 CKO_02572
CKO_04383 CKO_03215
CKO_04383 CKO_02843
CKO_04383 CKO_02844
CKO_04383 CKO_02382
CKO_04383 CKO_01266
